Price,Adj Close,Close,High,Low,Open,Volume,100sma,50sma,21sma,signal,position
Ticker,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,GRSE.NS,,,,,
Date,,,,,,,,,,,
2022-06-14,224.5504913330078,230.5500030517578,234.8000030517578,222.0,222.0,330308,252.5785009765625,274.3750021362305,265.59285845075334,1,0.0
2022-06-15,223.430419921875,229.39999389648438,232.85000610351562,227.0,230.5,135085,252.4560009765625,274.347001953125,261.9690486363002,1,0.0
2022-06-16,213.30104064941406,219.0,234.4499969482422,215.60000610351562,230.89999389648438,258350,252.16000091552735,273.822001953125,258.1119057791574,1,0.0
2022-06-17,216.36907958984375,222.14999389648438,226.1999969482422,215.0,218.0,252858,251.9165008544922,273.25900177001955,254.93809654599144,1,0.0
2022-06-20,205.36314392089844,210.85000610351562,224.8000030517578,207.6999969482422,223.25,240877,251.6235009765625,272.5390017700195,250.24047778901598,1,0.0
2022-06-21,215.1029052734375,220.85000610351562,223.0,211.9499969482422,211.9499969482422,181549,251.54750106811522,272.08100189208983,245.96666826520647,1,0.0
2022-06-22,207.7493896484375,213.3000030517578,221.3000030517578,211.25,220.8000030517578,176918,251.35450103759766,271.30900207519534,241.68809727260046,1,0.0
2022-06-23,212.47315979003906,218.14999389648438,222.5,213.0,214.4499969482422,146836,251.2110009765625,270.25800170898435,239.3047630673363,1,0.0
2022-06-24,223.8687286376953,229.85000610351562,231.64999389648438,219.6999969482422,219.8000030517578,309147,251.1290010070801,268.60000183105467,237.99285888671875,1,0.0
2022-06-27,219.82672119140625,225.6999969482422,234.0,224.0500030517578,233.64999389648438,193903,250.97150100708006,267.17300201416015,236.0452394031343,1,0.0
2022-06-28,232.634521484375,238.85000610351562,241.85000610351562,225.14999389648438,229.39999389648438,360369,251.00600112915038,265.8570022583008,234.84285845075334,1,0.0
2022-06-29,225.6705780029297,231.6999969482422,237.0,230.75,235.8000030517578,131623,250.94350112915038,264.7510021972656,233.52381097702752,1,0.0
2022-06-30,218.31704711914062,224.14999389648438,233.0,223.0500030517578,232.0,113679,250.72500106811523,263.4310021972656,232.1000010172526,1,0.0
2022-07-01,214.81072998046875,220.5500030517578,226.10000610351562,218.4499969482422,222.0,185514,250.47750106811523,261.6330020141602,230.259524390811,1,0.0
2022-07-04,218.65792846679688,224.5,226.5,220.60000610351562,221.0,87598,250.2760011291504,259.76600189208983,228.78333391462053,1,0.0
2022-07-05,220.7032928466797,226.60000610351562,233.6999969482422,225.5,225.64999389648438,182074,250.11150115966797,258.3040017700195,227.87142944335938,1,0.0
2022-07-06,231.806640625,238.0,239.5,226.64999389648438,227.75,340355,250.10450119018554,256.9740017700195,227.31428673153832,1,0.0
2022-07-07,231.90403747558594,238.10000610351562,243.0,234.39999389648438,239.6999969482422,162118,250.10850128173828,255.77400177001954,227.03333464122954,1,0.0
2022-07-08,234.29026794433594,240.5500030517578,251.60000610351562,237.0500030517578,239.89999389648438,232077,250.1305012512207,254.757001953125,226.98333449590774,1,0.0
2022-07-11,231.07615661621094,237.25,242.0,236.3000030517578,239.0,83999,250.2585012817383,253.82800170898437,226.93095325288317,1,0.0
2022-07-12,239.79322814941406,246.1999969482422,248.0,236.10000610351562,237.9499969482422,366682,250.43200119018556,252.95100189208983,227.91666739327567,1,0.0
2022-07-13,234.04678344726562,240.3000030517578,248.60000610351562,239.5,248.0,286099,250.5085012817383,252.17800170898437,228.3809531075614,1,0.0
2022-07-14,221.67726135253906,227.60000610351562,237.39999389648438,225.0,235.0,473988,250.50450134277344,251.08800170898436,228.2952394031343,1,0.0
2022-07-15,228.00811767578125,234.10000610351562,235.5,223.5,227.60000610351562,510930,250.59850143432618,250.24100158691405,229.01428731282553,0,-1.0
2022-07-18,229.128173828125,235.25,237.35000610351562,232.10000610351562,234.10000610351562,187564,250.74000137329102,249.47900146484375,229.63809712727866,0,0.0
2022-07-19,240.5237274169922,246.9499969482422,247.6999969482422,232.0500030517578,232.0500030517578,410392,251.10150131225586,248.7750015258789,231.35714431036087,0,0.0
2022-07-20,242.8612823486328,249.35000610351562,254.0,240.14999389648438,246.85000610351562,477995,251.3980014038086,248.13900177001952,232.71428716750373,0,0.0
2022-07-21,247.0006866455078,253.60000610351562,257.3999938964844,249.10000610351562,250.60000610351562,394550,251.8930014038086,247.6270016479492,234.63333493187315,0,0.0
2022-07-22,249.33822631835938,256.0,258.0,250.9499969482422,255.64999389648438,234601,252.25950134277343,247.0780014038086,236.4357161748977,0,0.0
2022-07-25,240.13414001464844,246.5500030517578,255.0,245.0,252.1999969482422,197477,252.53950134277343,246.45700134277342,237.230954124814,0,0.0
2022-07-26,238.9166717529297,245.3000030517578,252.0,241.10000610351562,247.6999969482422,187791,252.74200134277345,245.25300140380858,238.1642877487909,0,0.0
2022-07-27,247.09808349609375,253.6999969482422,258.95001220703125,244.5,245.3000030517578,438000,253.02700134277345,244.32700134277343,238.8714301699684,0,0.0
2022-07-28,248.41294860839844,255.0500030517578,258.8500061035156,252.0,255.25,171157,253.30150131225585,243.65200164794922,239.98333522251673,0,0.0
2022-07-29,250.5070037841797,257.20001220703125,262.29998779296875,255.0,259.0,207829,253.63650146484375,242.60600189208984,241.55714561825707,0,0.0
2022-08-01,254.35418701171875,261.1499938964844,263.0,256.1000061035156,258.45001220703125,143921,253.9480014038086,241.61700164794922,243.490478515625,0,0.0
2022-08-02,258.78582763671875,265.70001220703125,267.79998779296875,258.3999938964844,260.70001220703125,406893,254.32400146484375,240.86800201416017,245.45238385881697,0,0.0
2022-08-03,248.94863891601562,255.60000610351562,266.6000061035156,254.0,265.6499938964844,241292,254.60350158691406,240.61600189208986,246.83333623976935,0,0.0
2022-08-04,246.80587768554688,253.39999389648438,262.5,250.0,257.6000061035156,171399,254.8300015258789,240.53600189208984,247.5666692824591,0,0.0
2022-08-05,246.95199584960938,253.5500030517578,256.95001220703125,251.39999389648438,254.3000030517578,97419,255.09900161743164,240.27500183105468,248.30238342285156,0,0.0
2022-08-08,253.1854248046875,259.95001220703125,266.5,254.14999389648438,254.6999969482422,356517,255.5300016784668,240.192001953125,249.2261933826265,0,0.0
2022-08-10,259.6623840332031,266.6000061035156,270.5,258.3999938964844,261.25,324650,255.88950180053712,240.33600219726563,250.62381272088913,0,0.0
2022-08-11,266.04193115234375,273.1499938964844,275.0,267.54998779296875,269.45001220703125,558980,256.2550016784668,240.71800201416016,251.90714590890067,0,0.0
2022-08-12,270.37615966796875,277.6000061035156,286.5,274.29998779296875,280.1000061035156,1421669,256.703501739502,241.08600189208985,253.68333653041296,0,0.0
2022-08-16,271.0578918457031,278.29998779296875,285.8999938964844,276.0,279.5,317244,257.1400016784668,241.5420016479492,256.09762137276783,0,0.0
2022-08-17,265.9932556152344,273.1000061035156,282.0,270.75,280.0,214834,257.5405017089844,242.08900177001954,257.9547642299107,0,0.0
2022-08-18,261.512939453125,268.5,275.1000061035156,267.04998779296875,274.1499938964844,189295,257.91450164794924,242.46500183105468,259.53809756324404,0,0.0
2022-08-19,259.029296875,265.95001220703125,271.8999938964844,260.45001220703125,267.25,181270,258.2970018005371,242.9040020751953,260.442860194615,0,0.0
2022-08-22,253.03932189941406,259.79998779296875,268.8999938964844,258.25,267.29998779296875,122894,258.65850173950196,243.26800170898437,260.9404783703032,0,0.0
2022-08-23,251.72445678710938,258.45001220703125,263.5,252.25,257.0,282666,258.98650192260743,243.6700018310547,261.17143104189915,0,0.0
2022-08-24,264.629638671875,271.70001220703125,274.70001220703125,258.6000061035156,259.0,524504,259.44600204467775,244.5940020751953,261.9190506708054,0,0.0
2022-08-25,269.1586608886719,276.3500061035156,279.5,274.1000061035156,278.0,414517,259.9425021362305,245.51000213623047,263.33809843517486,0,0.0
2022-08-26,280.11590576171875,287.6000061035156,310.0,277.45001220703125,279.5,3507480,260.51050216674804,246.6740023803711,265.3523842947824,0,0.0
2022-08-29,292.14453125,299.95001220703125,309.29998779296875,280.0,280.0,3447813,261.05750228881834,248.29300262451173,267.5547659737723,0,0.0
2022-08-30,292.8263244628906,300.6499938964844,308.0,296.79998779296875,303.20001220703125,688044,261.5610021972656,249.86300262451172,269.7261941092355,0,0.0
2022-09-01,304.4653625488281,312.6000061035156,316.25,299.20001220703125,301.6000061035156,1557861,262.21850219726565,251.89800262451172,272.36428905668714,0,0.0
2022-09-02,302.0303955078125,310.1000061035156,321.54998779296875,307.20001220703125,314.6000061035156,750678,262.88200225830076,253.68300262451172,274.6952420189267,0,0.0
2022-09-05,305.2932434082031,313.45001220703125,317.5,310.0,312.6000061035156,577616,263.49750244140625,255.6860028076172,276.9690515427362,0,0.0
2022-09-06,296.5761413574219,304.5,316.3999938964844,302.20001220703125,315.0,346599,263.83550231933594,257.4130029296875,279.29762268066406,0,0.0
2022-09-07,340.3077087402344,349.3999938964844,359.8500061035156,300.95001220703125,303.0,4228324,264.2020022583008,259.8040026855469,283.8690512520926,0,0.0
2022-09-08,337.5805969238281,346.6000061035156,362.54998779296875,337.70001220703125,357.8999938964844,3035434,264.69750244140624,262.22200286865234,288.30000377836683,0,0.0
2022-09-09,335.73004150390625,344.70001220703125,352.0,336.0,348.0,1185103,265.0980026245117,264.33900299072263,292.3357180640811,0,0.0
2022-09-12,350.0474853515625,359.3999938964844,364.3500061035156,343.6000061035156,345.8999938964844,1842906,265.8220025634766,266.8930029296875,296.75476510184154,1,1.0
2022-09-13,342.0121765136719,351.1499938964844,362.79998779296875,348.0,361.20001220703125,646580,266.43200256347654,269.4330029296875,300.4690508161272,1,0.0
2022-09-14,336.11956787109375,345.1000061035156,349.95001220703125,343.0,343.0,433732,266.7785025024414,271.92400299072267,303.68333653041293,1,0.0
2022-09-15,331.5419006347656,340.3999938964844,353.6499938964844,339.1499938964844,347.70001220703125,385061,267.0040023803711,274.2420028686523,306.6404796781994,1,0.0
2022-09-16,339.206787109375,347.3999938964844,368.8500061035156,340.45001220703125,343.70001220703125,2889589,267.48100219726564,276.6580026245117,310.17857433500745,1,0.0
2022-09-19,343.4541931152344,351.75,358.8999938964844,346.0,356.0,1381751,267.9535021972656,278.93300262451174,314.1428600492932,1,0.0
2022-09-20,339.45086669921875,347.6499938964844,359.95001220703125,346.04998779296875,358.0,713599,268.4490020751953,281.1240023803711,318.03333536783856,1,0.0
2022-09-21,339.69500732421875,347.8999938964844,353.75,337.0,349.0,625122,269.0140020751953,283.2710021972656,322.22857375372024,1,0.0
2022-09-22,344.6747131347656,353.0,362.25,346.1499938964844,347.45001220703125,917172,269.707001953125,285.5860021972656,326.730954124814,1,0.0
2022-09-23,330.71197509765625,338.70001220703125,357.0,336.8500061035156,353.70001220703125,426183,270.1935021972656,287.4360025024414,329.9214303152902,1,0.0
2022-09-26,301.2242126464844,308.5,337.3999938964844,303.1499938964844,337.3999938964844,719211,270.4890020751953,288.80000244140626,331.45238240559894,1,0.0
2022-09-27,321.28955078125,329.04998779296875,334.0,312.8999938964844,312.8999938964844,1075278,270.9585018920898,290.8290020751953,333.4261910574777,1,0.0
2022-09-28,317.0909729003906,324.75,334.1499938964844,321.0,323.95001220703125,396748,271.44150177001956,292.642001953125,334.60714285714283,1,0.0
2022-09-29,329.1008605957031,337.04998779296875,341.8999938964844,328.20001220703125,331.0,690248,272.07850158691406,294.67800170898437,336.3404758998326,1,0.0
2022-09-30,340.47613525390625,348.70001220703125,353.0,331.0,336.5,634981,272.7440017700195,296.71300201416017,338.0595238095238,1,0.0
2022-10-03,346.87164306640625,355.25,372.0,347.8999938964844,349.5,2349507,273.48500183105466,298.83100189208983,340.2095235188802,1,0.0
2022-10-04,362.5430908203125,371.29998779296875,376.0,355.45001220703125,362.25,1260699,274.40600158691404,301.18500152587893,342.9642842610677,1,0.0
2022-10-06,391.0056457519531,400.45001220703125,430.0,376.45001220703125,377.0,6802535,275.57600158691406,304.07400177001955,347.53333246140255,1,0.0
2022-10-07,382.8525695800781,392.1000061035156,413.6499938964844,385.5,397.0,2736265,276.72100158691404,306.98500183105466,349.5666663760231,1,0.0
2022-10-10,439.4846496582031,450.1000061035156,464.8999938964844,384.29998779296875,386.6499938964844,11764808,278.16700164794923,311.08100189208983,354.49523780459447,1,0.0
2022-10-11,420.5910339355469,430.75,461.70001220703125,423.1499938964844,453.79998779296875,4486886,279.47450164794924,314.622001953125,358.59285627092635,1,0.0
2022-10-12,453.4962463378906,464.45001220703125,469.0,422.54998779296875,429.75,7143500,281.23100189208986,318.8100021362305,363.5952380952381,1,0.0
2022-10-13,463.89508056640625,475.1000061035156,485.95001220703125,457.0,459.5,6221210,282.887001953125,323.16800201416015,369.49761962890625,1,0.0
2022-10-14,453.93560791015625,464.8999938964844,486.79998779296875,456.04998779296875,486.79998779296875,3710339,284.4300018310547,327.24300201416014,375.20238095238096,1,0.0
2022-10-17,426.4494934082031,436.75,464.0,429.0,464.0,2340057,285.76600189208983,330.6640017700195,379.7904764811198,1,0.0
2022-10-18,445.4896240234375,456.25,459.0,439.8500061035156,441.79998779296875,2285802,287.64650177001954,334.6770016479492,384.97381010509673,1,0.0
2022-10-19,453.20330810546875,464.1499938964844,467.8999938964844,444.04998779296875,457.5,2477415,289.71400177001954,338.8920016479492,390.3261907668341,1,0.0
2022-10-20,455.2049560546875,466.20001220703125,472.79998779296875,451.3999938964844,460.79998779296875,1474453,291.7100018310547,343.1450018310547,395.971429734003,1,0.0
2022-10-21,432.89385986328125,443.3500061035156,467.8500061035156,432.95001220703125,464.3999938964844,1611173,293.5025018310547,346.81300170898436,400.51666841052827,1,0.0
2022-10-24,427.3282775878906,437.6499938964844,446.8999938964844,433.04998779296875,446.8999938964844,298065,295.2850018310547,350.23400146484374,404.54762050083707,1,0.0
2022-10-25,435.0419616699219,445.54998779296875,452.0,434.1499938964844,439.45001220703125,1143399,297.2000016784668,353.68200134277345,409.6357145763579,1,0.0
2022-10-27,443.1462097167969,453.8500061035156,456.8999938964844,441.0,446.79998779296875,801267,299.1465016174316,357.2070013427734,416.55714343843005,1,0.0
2022-10-28,435.6278076171875,446.1499938964844,458.25,443.0,454.0,683462,301.0530015563965,360.5640014648437,422.13333420526413,1,0.0
2022-10-31,436.99481201171875,447.54998779296875,459.0,445.0,448.45001220703125,898913,303.07100143432615,364.0530010986328,427.98095267159596,1,0.0
2022-11-01,444.9037780761719,455.6499938964844,462.79998779296875,446.0,449.0,1012384,305.1305014038086,367.7960009765625,433.62857200985866,1,0.0
2022-11-02,482.54461669921875,494.20001220703125,501.0,453.6000061035156,457.3999938964844,4288602,307.6325015258789,372.3610009765625,440.55714343843005,1,0.0
2022-11-03,492.0646667480469,503.95001220703125,540.0,490.1499938964844,494.0,7656249,310.25600158691407,377.24400146484373,447.63809640066967,1,0.0
2022-11-04,497.2884826660156,509.29998779296875,515.75,490.20001220703125,506.0,2749382,312.9655014038086,382.2610009765625,454.2095249720982,1,0.0
2022-11-07,504.1233825683594,516.2999877929688,519.9000244140625,500.70001220703125,509.29998779296875,1812897,315.8735012817383,387.15300048828124,459.7261904761905,1,0.0
2022-11-09,493.67572021484375,505.6000061035156,520.9000244140625,497.25,517.0,1062800,318.62400131225587,391.7380004882813,465.1309523809524,1,0.0
2022-11-10,459.110595703125,470.20001220703125,508.1499938964844,460.04998779296875,505.0,1532491,321.0320014953613,395.39000061035154,466.08809552873885,1,0.0
2022-11-11,450.5670166015625,461.45001220703125,477.1000061035156,452.0,470.0,2177645,323.4565016174316,398.62000061035155,467.5500008719308,1,0.0
2022-11-14,452.763916015625,463.70001220703125,482.79998779296875,458.6000061035156,465.0,1801949,325.87200180053713,401.8810009765625,467.51428658621654,1,0.0
2022-11-15,473.7080078125,485.1499938964844,498.3999938964844,452.0,465.95001220703125,1872596,328.6150016784668,405.3320007324219,467.9928574335007,1,0.0
2022-11-16,484.25335693359375,495.95001220703125,503.0,481.6499938964844,488.25,2983043,331.36600173950194,409.0490008544922,469.471429734003,1,0.0
2022-11-17,484.4974365234375,496.20001220703125,502.3999938964844,486.6499938964844,492.5,1521502,334.1950018310547,412.70400085449216,472.30238269624255,1,0.0
2022-11-18,475.2702941894531,486.75,499.0,482.6000061035156,496.20001220703125,1151893,336.88100189208984,416.3490008544922,473.7547636486235,1,0.0
2022-11-21,464.7250061035156,475.95001220703125,488.0,472.0,486.75,884162,339.342001953125,418.88000122070315,474.3166692824591,1,0.0
2022-11-22,503.8304443359375,516.0,518.7999877929688,470.0,473.0,3051334,342.24500198364257,422.2680010986328,476.68809727260043,1,0.0
2022-11-23,506.71087646484375,518.9500122070312,534.0,512.0999755859375,517.5,3280519,345.0460020446777,425.7530010986328,480.28809756324404,1,0.0
2022-11-24,493.7734069824219,505.70001220703125,523.0,501.8999938964844,518.9500122070312,942303,347.78600219726565,428.67900146484374,483.52857462565106,1,0.0
2022-11-25,479.2735900878906,490.8500061035156,512.2999877929688,487.79998779296875,505.70001220703125,889638,350.45300231933595,431.4730017089844,485.6857183547247,1,0.0
2022-11-28,484.25335693359375,495.95001220703125,506.1000061035156,487.1000061035156,491.3999938964844,1496312,353.20700241088866,434.4900018310547,487.6904805501302,1,0.0
2022-11-29,471.12054443359375,482.5,500.8500061035156,480.0,495.0,947638,355.78700241088865,437.332001953125,489.4214332217262,1,0.0
2022-11-30,499.2901306152344,511.3500061035156,514.6500244140625,480.6000061035156,484.45001220703125,2978287,358.6345024108887,440.61100219726563,492.4595293317522,1,0.0
2022-12-01,490.1606140136719,502.0,520.0,496.5,513.9500122070312,1184347,361.27450241088866,443.61600219726563,494.6666724795387,1,0.0
2022-12-02,503.8792419433594,516.0499877929688,518.9000244140625,502.0,504.54998779296875,1072119,364.0540022277832,446.9840020751953,495.7071475074405,1,0.0
2022-12-05,503.1957702636719,515.3499755859375,535.7999877929688,511.8500061035156,516.9500122070312,1596647,366.802001953125,450.3330017089844,496.250002906436,1,0.0
2022-12-06,506.076171875,518.2999877929688,522.9500122070312,509.3500061035156,513.0,873305,369.6125018310547,453.6390014648438,496.67857433500745,1,0.0
2022-12-07,510.909423828125,523.25,530.0,514.25,517.7000122070312,1023066,372.38300186157227,457.33000122070314,497.009527297247,1,0.0
2022-12-08,532.0488891601562,544.9000244140625,549.7999877929688,519.0999755859375,523.1500244140625,2819086,375.4290020751953,462.05800170898436,498.8809567406064,1,0.0
2022-12-09,524.0422973632812,536.7000122070312,556.7999877929688,525.0999755859375,546.2000122070312,2164257,378.52000213623046,466.2110021972656,502.0476234072731,1,0.0
2022-12-12,524.4327392578125,537.0999755859375,543.0,526.5,533.8499755859375,785459,381.5500018310547,470.4580017089844,505.6500026157924,1,0.0
2022-12-13,523.944580078125,536.5999755859375,547.7000122070312,531.6500244140625,540.0,958844,384.5635015869141,474.4490014648438,509.1214294433594,1,0.0
2022-12-14,510.9582824707031,523.2999877929688,541.2000122070312,521.0,538.75,533245,387.32700149536134,477.9410009765625,510.93809581938245,1,0.0
2022-12-15,493.57806396484375,505.5,526.75,499.20001220703125,524.9500122070312,913948,389.88850143432614,480.9460009765625,511.39285714285717,1,0.0
2022-12-16,472.04815673828125,483.45001220703125,511.04998779296875,480.0,505.5,710058,392.1870014953613,483.1890014648437,510.7857142857143,1,0.0
2022-12-19,491.0393981933594,502.8999938964844,506.8500061035156,481.95001220703125,485.3999938964844,707605,394.6560014343262,485.2380010986328,511.5547616141183,1,0.0
2022-12-20,506.125,518.3499755859375,522.0,491.75,501.5,1410787,397.37400115966796,487.76300048828125,513.5738074893043,1,0.0
2022-12-21,473.8056945800781,485.25,524.1500244140625,481.1000061035156,521.5,784306,399.7735011291504,488.46600036621095,512.1095217750186,1,0.0
2022-12-22,436.1648864746094,446.70001220703125,490.1000061035156,442.0,487.95001220703125,1370357,401.7035012817383,488.7850006103516,508.6690455845424,1,0.0
2022-12-23,389.78509521484375,399.20001220703125,442.29998779296875,392.5,442.29998779296875,1580526,403.145001373291,487.48000061035157,503.59761701311385,1,0.0
2022-12-26,443.9273376464844,454.6499938964844,462.04998779296875,395.0,395.0,2094812,405.11950119018553,487.0710003662109,501.8738069080171,1,0.0
2022-12-27,455.8396301269531,466.8500061035156,472.8999938964844,448.6000061035156,459.8999938964844,1267717,407.1765013122559,487.11000061035156,500.48809233165923,1,0.0
2022-12-28,444.3667297363281,455.1000061035156,467.54998779296875,451.54998779296875,465.0,469275,409.0705012512207,487.47700073242186,499.1833307175409,1,0.0
2022-12-29,466.18963623046875,477.45001220703125,483.1499938964844,448.75,456.0,873505,411.28900131225583,487.9010009765625,497.5690452938988,1,0.0
2022-12-30,473.2686462402344,484.70001220703125,494.75,480.0,483.0,594814,413.6020014953613,488.31200134277344,496.7452363513765,1,0.0
2023-01-02,469.021240234375,480.3500061035156,488.29998779296875,474.20001220703125,487.0,414482,415.87000152587893,488.5950012207031,495.0452372233073,1,0.0
2023-01-03,480.88470458984375,492.5,502.8999938964844,479.70001220703125,480.3500061035156,1734999,418.1955014038086,489.5780010986328,493.95714314778644,1,0.0
2023-01-04,471.5599060058594,482.95001220703125,494.70001220703125,478.04998779296875,490.0,584288,420.35900146484374,490.48400146484374,492.27381097702755,1,0.0
2023-01-05,477.07666015625,488.6000061035156,491.8999938964844,480.0,485.1000061035156,637510,422.51350158691406,491.3450018310547,490.62381126767116,1,0.0
2023-01-06,465.701416015625,476.95001220703125,488.5,474.04998779296875,488.0,343974,424.5070016479492,491.807001953125,487.38809640066967,1,0.0
2023-01-09,467.3125305175781,478.6000061035156,484.79998779296875,475.0,478.45001220703125,293235,426.5100018310547,492.4560021972656,484.6214294433594,1,0.0
2023-01-10,457.59716796875,468.6499938964844,479.45001220703125,465.20001220703125,478.6000061035156,295395,428.4655017089844,492.87800231933596,481.36190650576634,1,0.0
2023-01-11,455.0096740722656,466.0,474.70001220703125,463.5,466.0,346976,430.44050170898436,493.08500244140623,478.000002906436,1,0.0
2023-01-12,467.60540771484375,478.8999938964844,482.95001220703125,466.0,467.95001220703125,520188,432.5700015258789,492.7790020751953,475.8857174827939,1,0.0
2023-01-13,477.27191162109375,488.79998779296875,492.0,480.0,480.0,498543,434.8600015258789,492.47600158691404,475.0904788062686,1,0.0
2023-01-16,489.2818908691406,501.1000061035156,506.0,493.0,493.0,821324,437.28650146484375,492.312001953125,475.9309547061012,1,0.0
2023-01-17,481.2752380371094,492.8999938964844,501.75,488.3500061035156,501.0,312117,439.4985012817383,491.8440020751953,475.4547642299107,1,0.0
2023-01-18,476.10028076171875,487.6000061035156,495.3999938964844,486.0,493.0,220085,441.61100128173825,491.4840020751953,473.99047996884303,1,0.0
2023-01-19,468.58184814453125,479.8999938964844,487.5,476.29998779296875,486.95001220703125,185737,443.534001159668,491.67800170898437,473.7357177734375,1,0.0
2023-01-20,483.9115905761719,495.6000061035156,502.3999938964844,480.1000061035156,480.8999938964844,916168,445.4905010986328,492.3610015869141,476.06428891136534,1,0.0
2023-01-23,480.6405944824219,492.25,506.1000061035156,484.04998779296875,499.45001220703125,399180,447.406501159668,492.93200134277345,480.49524071103053,1,0.0
2023-01-24,476.1490478515625,487.6499938964844,500.79998779296875,483.54998779296875,486.5,387119,449.15700103759764,492.98200134277346,482.0666692824591,1,0.0
2023-01-25,475.9049377441406,487.3999938964844,498.8999938964844,476.0,486.0,484355,450.93000091552733,492.8110009765625,483.0452401297433,1,0.0
2023-01-27,475.416748046875,486.8999938964844,498.45001220703125,476.0,488.0,482475,452.66450073242186,492.62500061035155,484.55952526274183,1,0.0
2023-01-30,469.7535400390625,481.1000061035156,502.79998779296875,472.1000061035156,489.54998779296875,589948,454.43050079345704,492.5120007324219,484.73333449590774,1,0.0
2023-01-31,490.35595703125,502.20001220703125,505.0,487.1499938964844,494.8999938964844,774968,455.9585009765625,493.03700073242186,485.56666782924106,1,0.0
2023-02-01,467.654296875,478.95001220703125,529.0999755859375,467.0,507.20001220703125,1319488,457.28200103759764,492.2960009765625,485.50000145321803,1,0.0
2023-02-02,481.909912109375,493.54998779296875,512.0,478.29998779296875,480.95001220703125,702392,458.770500793457,491.7880004882812,485.5500008719308,1,0.0
2023-02-03,470.53466796875,481.8999938964844,499.20001220703125,477.6499938964844,494.5,374518,459.99550079345704,491.3120001220703,485.5,1,0.0
2023-02-06,469.1676940917969,480.5,491.8999938964844,475.29998779296875,481.8999938964844,359258,461.2890008544922,491.105,485.1142854236421,1,0.0
2023-02-07,481.42169189453125,493.04998779296875,496.29998779296875,480.45001220703125,480.5,324619,462.76850067138673,491.04699951171875,485.8809509277344,1,0.0
2023-02-08,471.0228576660156,482.3999938964844,494.20001220703125,480.29998779296875,492.1000061035156,165935,464.1885006713867,491.0449993896484,486.06190272739957,1,0.0
2023-02-09,466.8243103027344,478.1000061035156,487.20001220703125,474.1000061035156,485.20001220703125,172315,465.49550079345704,490.37999938964845,486.5119033086868,1,0.0
2023-02-10,465.8966979980469,477.1499938964844,490.8999938964844,471.0,478.8999938964844,349124,466.7495007324219,489.8829992675781,487.0428553989955,1,0.0
2023-02-13,431.96624755859375,442.3999938964844,480.0,433.0,477.0,788431,467.6970007324219,488.4099993896484,485.3047601609003,1,0.0
2023-02-14,439.1429443359375,449.75,455.8500061035156,442.3999938964844,444.75,331745,468.715500793457,487.0979998779297,483.4452369326637,1,0.0
2023-02-15,435.3836975097656,445.8999938964844,452.6000061035156,442.29998779296875,448.54998779296875,249994,469.6445007324219,485.65,480.81666492280505,1,0.0
2023-02-16,437.0924377441406,447.6499938964844,455.0,440.0,449.70001220703125,719321,470.7340005493164,484.1379998779297,478.6619030180432,1,0.0
2023-02-17,436.01837158203125,446.54998779296875,451.6499938964844,442.20001220703125,444.04998779296875,246995,472.11450042724607,482.17099914550784,476.70714024135043,1,0.0
2023-02-20,442.7408142089844,447.8500061035156,451.79998779296875,439.04998779296875,442.5,197037,473.30250061035156,480.3939990234375,475.18095034644716,1,0.0
2023-02-21,431.6685791015625,436.6499938964844,449.75,434.04998779296875,447.45001220703125,152759,474.4215005493164,478.38499938964844,472.3738069080171,1,0.0
2023-02-22,414.6153869628906,419.3999938964844,432.0,417.0,431.95001220703125,318870,475.24500061035155,476.0409997558594,468.9047589983259,1,0.0
2023-02-23,413.7750549316406,418.54998779296875,427.3999938964844,412.79998779296875,420.95001220703125,243472,475.9435003662109,473.94599975585936,465.6142825172061,0,-1.0
2023-02-24,418.3720397949219,423.20001220703125,435.79998779296875,420.1000061035156,420.1000061035156,349574,476.62300048828126,472.3,462.55714053199404,0,0.0
2023-02-27,406.31121826171875,411.0,428.79998779296875,406.6000061035156,420.0,306098,477.0200006103516,470.8509997558594,458.9428551083519,0,0.0
2023-02-28,407.8929443359375,412.6000061035156,416.0,400.5,413.0,404461,477.1415005493164,469.045,455.68095034644716,0,0.0
2023-03-01,431.718017578125,436.70001220703125,440.8500061035156,413.29998779296875,413.79998779296875,691003,477.5875006103516,467.41200073242186,452.56190272739957,0,0.0
2023-03-02,434.63433837890625,439.6499938964844,449.25,436.0,438.29998779296875,359488,477.4830004882813,466.50000061035155,450.6904732840402,0,0.0
2023-03-03,433.29974365234375,438.29998779296875,441.95001220703125,433.70001220703125,441.0,266184,477.5585003662109,466.3320001220703,448.0595209030878,0,0.0
2023-03-06,433.29974365234375,438.29998779296875,447.0,435.5,440.5,229136,477.2970001220703,467.11399963378904,445.9833301362537,0,0.0
2023-03-08,429.49371337890625,434.45001220703125,444.5,429.1000061035156,437.79998779296875,276292,476.8905001831055,466.71,443.7904735746838,0,0.0
2023-03-09,425.5887451171875,430.5,439.1499938964844,428.70001220703125,435.1000061035156,108155,476.54650024414065,465.9829998779297,440.81190272739957,0,0.0
2023-03-10,420.2503662109375,425.1000061035156,429.8500061035156,419.0,426.20001220703125,189821,476.4300003051758,465.3829998779297,438.08333188011534,0,0.0
